"","CancerType","Pathway","Gene"
"2059","THYM","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2060","THYM","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2061","THYM","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2062","THYM","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2063","THYM","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2064","THYM","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2065","THYM","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2066","THYM","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2067","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2068","THYM","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2069","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2070","THYM","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2071","THYM","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2072","THYM","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2073","THYM","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2074","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2075","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2076","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2077","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2078","THYM","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2079","THYM","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2080","THYM","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2081","THYM","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2082","THYM","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2083","THYM","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2084","THYM","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2085","THYM","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2086","THYM","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2087","THYM","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2088","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2089","THYM","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2090","THYM","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2091","THYM","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2092","THYM","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2093","THYM","Warburg Effect","SLC2A2"
"2094","THYM","Warburg Effect","HK2"
"2095","THYM","Warburg Effect","GPI"
"2096","THYM","Warburg Effect","PFKL"
"2097","THYM","Warburg Effect","ALDOB"
"2098","THYM","Warburg Effect","GAPDH"
"2099","THYM","Warburg Effect","PGK1"
"2100","THYM","Warburg Effect","PGAM2"
"2101","THYM","Warburg Effect","ENO1"
"2102","THYM","Warburg Effect","PKLR"
"2103","THYM","Warburg Effect","MPC1"
"2104","THYM","Warburg Effect","PC"
"2105","THYM","Warburg Effect","PDHA1"
"2106","THYM","Warburg Effect","PDHB"
"2107","THYM","Warburg Effect","DLAT"
"2108","THYM","Warburg Effect","DLD"
"2109","THYM","Warburg Effect","CS"
"2110","THYM","Warburg Effect","LDHAL6A"
"2111","THYM","Warburg Effect","SLC16A1"
"2112","THYM","Warburg Effect","ACO2"
"2113","THYM","Warburg Effect","IDH3A"
"2114","THYM","Warburg Effect","IDH3B"
"2115","THYM","Warburg Effect","IDH3G"
"2116","THYM","Warburg Effect","OGDH"
"2117","THYM","Warburg Effect","DLST"
"2118","THYM","Warburg Effect","SUCLG1"
"2119","THYM","Warburg Effect","SUCLG2"
"2120","THYM","Warburg Effect","SDHA"
"2121","THYM","Warburg Effect","SDHB"
"2122","THYM","Warburg Effect","SDHC"
"2123","THYM","Warburg Effect","SDHD"
"2124","THYM","Warburg Effect","FH"
"2125","THYM","Warburg Effect","MDH1"
"2126","THYM","Warburg Effect","GLUD1"
"2127","THYM","Warburg Effect","GLS2"
"2128","THYM","Warburg Effect","SLC1A5"
"2129","THYM","Warburg Effect","TALDO1"
"2130","THYM","Warburg Effect","TKT"
"2131","THYM","Warburg Effect","RPIA"
"2132","THYM","Warburg Effect","PGLS"
"2133","THYM","Warburg Effect","G6PD"
"2134","THYM","Warburg Effect","PGD"
"2135","THYM","Warburg Effect","ACO1"
"2136","THYM","Warburg Effect","IDH1"
"2137","THYM","Warburg Effect","PKM"
"2138","THYM","Warburg Effect","SLC2A2"
"2139","THYM","Warburg Effect","HK2"
"2140","THYM","Warburg Effect","GPI"
"2141","THYM","Warburg Effect","PFKL"
"2142","THYM","Warburg Effect","ALDOB"
"2143","THYM","Warburg Effect","GAPDH"
"2144","THYM","Warburg Effect","PGK1"
"2145","THYM","Warburg Effect","PGAM2"
"2146","THYM","Warburg Effect","ENO1"
"2147","THYM","Warburg Effect","PKLR"
"2148","THYM","Warburg Effect","MPC1"
"2149","THYM","Warburg Effect","PC"
"2150","THYM","Warburg Effect","PDHA1"
"2151","THYM","Warburg Effect","PDHB"
"2152","THYM","Warburg Effect","DLAT"
"2153","THYM","Warburg Effect","DLD"
"2154","THYM","Warburg Effect","CS"
"2155","THYM","Warburg Effect","LDHAL6A"
"2156","THYM","Warburg Effect","SLC16A1"
"2157","THYM","Warburg Effect","ACO2"
"2158","THYM","Warburg Effect","IDH3A"
"2159","THYM","Warburg Effect","IDH3B"
"2160","THYM","Warburg Effect","IDH3G"
"2161","THYM","Warburg Effect","OGDH"
"2162","THYM","Warburg Effect","DLST"
"2163","THYM","Warburg Effect","SUCLG1"
"2164","THYM","Warburg Effect","SUCLG2"
"2165","THYM","Warburg Effect","SDHA"
"2166","THYM","Warburg Effect","SDHB"
"2167","THYM","Warburg Effect","SDHC"
"2168","THYM","Warburg Effect","SDHD"
"2169","THYM","Warburg Effect","FH"
"2170","THYM","Warburg Effect","MDH1"
"2171","THYM","Warburg Effect","GLUD1"
"2172","THYM","Warburg Effect","GLS2"
"2173","THYM","Warburg Effect","SLC1A5"
"2174","THYM","Warburg Effect","TALDO1"
"2175","THYM","Warburg Effect","TKT"
"2176","THYM","Warburg Effect","RPIA"
"2177","THYM","Warburg Effect","PGLS"
"2178","THYM","Warburg Effect","G6PD"
"2179","THYM","Warburg Effect","PGD"
"2180","THYM","Warburg Effect","ACO1"
"2181","THYM","Warburg Effect","IDH1"
"2182","THYM","Warburg Effect","PKM"
"2183","UCEC","Citric Acid Cycle","PDHA1"
"2184","UCEC","Citric Acid Cycle","PDHB"
"2185","UCEC","Citric Acid Cycle","DLAT"
"2186","UCEC","Citric Acid Cycle","DLD"
"2187","UCEC","Citric Acid Cycle","CS"
"2188","UCEC","Citric Acid Cycle","IDH3A"
"2189","UCEC","Citric Acid Cycle","IDH3B"
"2190","UCEC","Citric Acid Cycle","IDH3G"
"2191","UCEC","Citric Acid Cycle","OGDH"
"2192","UCEC","Citric Acid Cycle","DLST"
"2193","UCEC","Citric Acid Cycle","SUCLG1"
"2194","UCEC","Citric Acid Cycle","SUCLG2"
"2195","UCEC","Citric Acid Cycle","FH"
"2196","UCEC","Citric Acid Cycle","MDH2"
"2197","UCEC","Citric Acid Cycle","PC"
"2198","UCEC","Citric Acid Cycle","SDHA"
"2199","UCEC","Citric Acid Cycle","SDHB"
"2200","UCEC","Citric Acid Cycle","SDHC"
"2201","UCEC","Citric Acid Cycle","SDHD"
"2202","UCEC","Citric Acid Cycle","MPC1"
"2203","UCEC","Citric Acid Cycle","ACO2"
"2204","UCEC","Citric Acid Cycle","PDHA1"
"2205","UCEC","Citric Acid Cycle","PDHB"
"2206","UCEC","Citric Acid Cycle","DLAT"
"2207","UCEC","Citric Acid Cycle","DLD"
"2208","UCEC","Citric Acid Cycle","CS"
"2209","UCEC","Citric Acid Cycle","IDH3A"
"2210","UCEC","Citric Acid Cycle","IDH3B"
"2211","UCEC","Citric Acid Cycle","IDH3G"
"2212","UCEC","Citric Acid Cycle","OGDH"
"2213","UCEC","Citric Acid Cycle","DLST"
"2214","UCEC","Citric Acid Cycle","SUCLG1"
"2215","UCEC","Citric Acid Cycle","SUCLG2"
"2216","UCEC","Citric Acid Cycle","FH"
"2217","UCEC","Citric Acid Cycle","MDH2"
"2218","UCEC","Citric Acid Cycle","PC"
"2219","UCEC","Citric Acid Cycle","SDHA"
"2220","UCEC","Citric Acid Cycle","SDHB"
"2221","UCEC","Citric Acid Cycle","SDHC"
"2222","UCEC","Citric Acid Cycle","SDHD"
"2223","UCEC","Citric Acid Cycle","MPC1"
"2224","UCEC","Citric Acid Cycle","ACO2"
"2225","UCEC","Mitochondrial Electron Transport Chain","SLC37A4"
"2226","UCEC","Mitochondrial Electron Transport Chain","SLC25A4"
"2227","UCEC","Mitochondrial Electron Transport Chain","ATP5G2"
"2228","UCEC","Mitochondrial Electron Transport Chain","ATP5A1"
"2229","UCEC","Mitochondrial Electron Transport Chain","ATP5E"
"2230","UCEC","Mitochondrial Electron Transport Chain","ATP5B"
"2231","UCEC","Mitochondrial Electron Transport Chain","ATP5F1"
"2232","UCEC","Mitochondrial Electron Transport Chain","ATP5D"
"2233","UCEC","Mitochondrial Electron Transport Chain","ATP5C1"
"2234","UCEC","Mitochondrial Electron Transport Chain","MT-ATP6"
"2235","UCEC","Mitochondrial Electron Transport Chain","GPD2"
"2236","UCEC","Mitochondrial Electron Transport Chain","NDUFA1"
"2237","UCEC","Mitochondrial Electron Transport Chain","SDHA"
"2238","UCEC","Mitochondrial Electron Transport Chain","SDHB"
"2239","UCEC","Mitochondrial Electron Transport Chain","SDHC"
"2240","UCEC","Mitochondrial Electron Transport Chain","SDHD"
"2241","UCEC","Mitochondrial Electron Transport Chain","CYCS"
"2242","UCEC","Mitochondrial Electron Transport Chain","UQCRC1"
"2243","UCEC","Mitochondrial Electron Transport Chain","MT-CO1"
"2244","UCEC","Mitochondrial Electron Transport Chain","GPD1"
"2245","UCEC","Mitochondrial Electron Transport Chain","GAPDH"
"2246","UCEC","Mitochondrial Electron Transport Chain","SLC37A4"
"2247","UCEC","Mitochondrial Electron Transport Chain","SLC25A4"
"2248","UCEC","Mitochondrial Electron Transport Chain","ATP5G2"
"2249","UCEC","Mitochondrial Electron Transport Chain","ATP5A1"
"2250","UCEC","Mitochondrial Electron Transport Chain","ATP5E"
"2251","UCEC","Mitochondrial Electron Transport Chain","ATP5B"
"2252","UCEC","Mitochondrial Electron Transport Chain","ATP5F1"
"2253","UCEC","Mitochondrial Electron Transport Chain","ATP5D"
"2254","UCEC","Mitochondrial Electron Transport Chain","ATP5C1"
"2255","UCEC","Mitochondrial Electron Transport Chain","MT-ATP6"
"2256","UCEC","Mitochondrial Electron Transport Chain","GPD2"
"2257","UCEC","Mitochondrial Electron Transport Chain","NDUFA1"
"2258","UCEC","Mitochondrial Electron Transport Chain","SDHA"
"2259","UCEC","Mitochondrial Electron Transport Chain","SDHB"
"2260","UCEC","Mitochondrial Electron Transport Chain","SDHC"
"2261","UCEC","Mitochondrial Electron Transport Chain","SDHD"
"2262","UCEC","Mitochondrial Electron Transport Chain","CYCS"
"2263","UCEC","Mitochondrial Electron Transport Chain","UQCRC1"
"2264","UCEC","Mitochondrial Electron Transport Chain","MT-CO1"
"2265","UCEC","Mitochondrial Electron Transport Chain","GPD1"
"2266","UCEC","Mitochondrial Electron Transport Chain","GAPDH"
"2267","UCEC","Nucleotide Excision Repair ","ERCC2"
"2268","UCEC","Nucleotide Excision Repair ","POLR1A"
"2269","UCEC","Nucleotide Excision Repair ","ERCC4"
"2270","UCEC","Nucleotide Excision Repair ","PAPD7"
"2271","UCEC","Nucleotide Excision Repair ","POLE"
"2272","UCEC","Nucleotide Excision Repair ","LIG1"
"2273","UCEC","Nucleotide Excision Repair ","ERCC2"
"2274","UCEC","Nucleotide Excision Repair ","POLR1A"
"2275","UCEC","Nucleotide Excision Repair ","ERCC4"
"2276","UCEC","Nucleotide Excision Repair ","PAPD7"
"2277","UCEC","Nucleotide Excision Repair ","POLE"
"2278","UCEC","Nucleotide Excision Repair ","LIG1"
"2279","UCEC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2280","UCEC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2281","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2282","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2283","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2284","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2285","UCEC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2286","UCEC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2287","UCEC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2288","UCEC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2289","UCEC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2290","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2291","UCEC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2292","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2293","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2294","UCEC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2295","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2296","UCEC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2297","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2298","UCEC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2299","UCEC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2300","UCEC","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2301","UCEC","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2302","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2303","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2304","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2305","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2306","UCEC","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2307","UCEC","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2308","UCEC","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2309","UCEC","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2310","UCEC","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2311","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2312","UCEC","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2313","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2314","UCEC","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2315","UCEC","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2316","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2317","UCEC","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2318","UCEC","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2319","UCEC","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2320","UCEC","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2321","UCS","Nucleotide Excision Repair ","ERCC2"
"2322","UCS","Nucleotide Excision Repair ","POLR1A"
"2323","UCS","Nucleotide Excision Repair ","ERCC4"
"2324","UCS","Nucleotide Excision Repair ","PAPD7"
"2325","UCS","Nucleotide Excision Repair ","POLE"
"2326","UCS","Nucleotide Excision Repair ","LIG1"
"2327","UCS","Nucleotide Excision Repair ","ERCC2"
"2328","UCS","Nucleotide Excision Repair ","POLR1A"
"2329","UCS","Nucleotide Excision Repair ","ERCC4"
"2330","UCS","Nucleotide Excision Repair ","PAPD7"
"2331","UCS","Nucleotide Excision Repair ","POLE"
"2332","UCS","Nucleotide Excision Repair ","LIG1"
"2333","UCS","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2334","UCS","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2335","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2336","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2337","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2338","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2339","UCS","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2340","UCS","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2341","UCS","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2342","UCS","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2343","UCS","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2344","UCS","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2345","UCS","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2346","UCS","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2347","UCS","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2348","UCS","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2349","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2350","UCS","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2351","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2352","UCS","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2353","UCS","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2354","UCS","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2355","UCS","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2356","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2357","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2358","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2359","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2360","UCS","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2361","UCS","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2362","UCS","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2363","UCS","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2364","UCS","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2365","UCS","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2366","UCS","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2367","UCS","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2368","UCS","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2369","UCS","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2370","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2371","UCS","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2372","UCS","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2373","UCS","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2374","UCS","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2375","VULVA","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2376","VULVA","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2377","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2378","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2379","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2380","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2381","VULVA","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2382","VULVA","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2383","VULVA","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2384","VULVA","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2385","VULVA","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2386","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2387","VULVA","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2388","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2389","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2390","VULVA","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2391","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2392","VULVA","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2393","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2394","VULVA","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2395","VULVA","Phosphatidylinositol Phosphate Metabolism","PLCB1"
"2396","VULVA","Phosphatidylinositol Phosphate Metabolism","CDIPT"
"2397","VULVA","Phosphatidylinositol Phosphate Metabolism","SYNJ1"
"2398","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3CA"
"2399","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3R1"
"2400","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3C3"
"2401","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3R4"
"2402","VULVA","Phosphatidylinositol Phosphate Metabolism","AMBRA1"
"2403","VULVA","Phosphatidylinositol Phosphate Metabolism","PIKFYVE"
"2404","VULVA","Phosphatidylinositol Phosphate Metabolism","FIG4"
"2405","VULVA","Phosphatidylinositol Phosphate Metabolism","VAC14"
"2406","VULVA","Phosphatidylinositol Phosphate Metabolism","PIP5K1A"
"2407","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP4B"
"2408","VULVA","Phosphatidylinositol Phosphate Metabolism","PIP4K2A"
"2409","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP5D"
"2410","VULVA","Phosphatidylinositol Phosphate Metabolism","INPP5E"
"2411","VULVA","Phosphatidylinositol Phosphate Metabolism","PI4KA"
"2412","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3C2A"
"2413","VULVA","Phosphatidylinositol Phosphate Metabolism","ERBB2"
"2414","VULVA","Phosphatidylinositol Phosphate Metabolism","PIK3CD"
"2415","VULVA","Phosphatidylinositol Phosphate Metabolism","PTEN"
"2416","VULVA","Phosphatidylinositol Phosphate Metabolism","PLCB1"
