"","CancerType","Pathways","Gene"
"5634","KIRP","HALLMARK_HYPOXIA","SIAH2"
"5635","KIRP","HALLMARK_HYPOXIA","SLC25A1"
"5636","KIRP","HALLMARK_HYPOXIA","SLC2A1"
"5637","KIRP","HALLMARK_HYPOXIA","SLC2A3"
"5638","KIRP","HALLMARK_HYPOXIA","SLC2A5"
"5639","KIRP","HALLMARK_HYPOXIA","SLC37A4"
"5640","KIRP","HALLMARK_HYPOXIA","SLC37A4"
"5641","KIRP","HALLMARK_HYPOXIA","SLC37A4"
"5642","KIRP","HALLMARK_HYPOXIA","SLC6A6"
"5643","KIRP","HALLMARK_HYPOXIA","SRPX"
"5644","KIRP","HALLMARK_HYPOXIA","STBD1"
"5645","KIRP","HALLMARK_HYPOXIA","STC1"
"5646","KIRP","HALLMARK_HYPOXIA","STC2"
"5647","KIRP","HALLMARK_HYPOXIA","SULT2B1"
"5648","KIRP","HALLMARK_HYPOXIA","TES"
"5649","KIRP","HALLMARK_HYPOXIA","TGFB3"
"5650","KIRP","HALLMARK_HYPOXIA","TGFBI"
"5651","KIRP","HALLMARK_HYPOXIA","TGM2"
"5652","KIRP","HALLMARK_HYPOXIA","TIPARP"
"5653","KIRP","HALLMARK_HYPOXIA","TKTL1"
"5654","KIRP","HALLMARK_HYPOXIA","TMEM45A"
"5655","KIRP","HALLMARK_HYPOXIA","TNFAIP3"
"5656","KIRP","HALLMARK_HYPOXIA","TPBG"
"5657","KIRP","HALLMARK_HYPOXIA","TPBG"
"5658","KIRP","HALLMARK_HYPOXIA","TPD52"
"5659","KIRP","HALLMARK_HYPOXIA","TPI1"
"5660","KIRP","HALLMARK_HYPOXIA","TPST2"
"5661","KIRP","HALLMARK_HYPOXIA","UGP2"
"5662","KIRP","HALLMARK_HYPOXIA","VEGFA"
"5663","KIRP","HALLMARK_HYPOXIA","VHL"
"5664","KIRP","HALLMARK_HYPOXIA","VLDLR"
"5665","KIRP","HALLMARK_HYPOXIA","WSB1"
"5666","KIRP","HALLMARK_HYPOXIA","XPNPEP1"
"5667","KIRP","HALLMARK_HYPOXIA","ZFP36"
"5668","KIRP","HALLMARK_HYPOXIA","ZNF292"
"5669","LAML","HALLMARK_ANDROGEN_RESPONSE","ABCC4"
"5670","LAML","HALLMARK_ANDROGEN_RESPONSE","ABHD2"
"5671","LAML","HALLMARK_ANDROGEN_RESPONSE","ACSL3"
"5672","LAML","HALLMARK_ANDROGEN_RESPONSE","ACTN1"
"5673","LAML","HALLMARK_ANDROGEN_RESPONSE","ADAMTS1"
"5674","LAML","HALLMARK_ANDROGEN_RESPONSE","ADRM1"
"5675","LAML","HALLMARK_ANDROGEN_RESPONSE","AKAP12"
"5676","LAML","HALLMARK_ANDROGEN_RESPONSE","AKT1"
"5677","LAML","HALLMARK_ANDROGEN_RESPONSE","ALDH1A3"
"5678","LAML","HALLMARK_ANDROGEN_RESPONSE","ANKH"
"5679","LAML","HALLMARK_ANDROGEN_RESPONSE","APPBP2"
"5680","LAML","HALLMARK_ANDROGEN_RESPONSE","ARID5B"
"5681","LAML","HALLMARK_ANDROGEN_RESPONSE","AZGP1"
"5682","LAML","HALLMARK_ANDROGEN_RESPONSE","B2M"
"5683","LAML","HALLMARK_ANDROGEN_RESPONSE","B2M"
"5684","LAML","HALLMARK_ANDROGEN_RESPONSE","B4GALT1"
"5685","LAML","HALLMARK_ANDROGEN_RESPONSE","BMPR1B"
"5686","LAML","HALLMARK_ANDROGEN_RESPONSE","CAMKK2"
"5687","LAML","HALLMARK_ANDROGEN_RESPONSE","CCND1"
"5688","LAML","HALLMARK_ANDROGEN_RESPONSE","CCND3"
"5689","LAML","HALLMARK_ANDROGEN_RESPONSE","CDC14B"
"5690","LAML","HALLMARK_ANDROGEN_RESPONSE","CDK6"
"5691","LAML","HALLMARK_ANDROGEN_RESPONSE","CENPN"
"5692","LAML","HALLMARK_ANDROGEN_RESPONSE","DBI"
"5693","LAML","HALLMARK_ANDROGEN_RESPONSE","DHCR24"
"5694","LAML","HALLMARK_ANDROGEN_RESPONSE","DNAJB9"
"5695","LAML","HALLMARK_ANDROGEN_RESPONSE","ELK4"
"5696","LAML","HALLMARK_ANDROGEN_RESPONSE","ELL2"
"5697","LAML","HALLMARK_ANDROGEN_RESPONSE","ELOVL5"
"5698","LAML","HALLMARK_ANDROGEN_RESPONSE","FADS1"
"5699","LAML","HALLMARK_ANDROGEN_RESPONSE","FKBP5"
"5700","LAML","HALLMARK_ANDROGEN_RESPONSE","GNAI3"
"5701","LAML","HALLMARK_ANDROGEN_RESPONSE","GPD1L"
"5702","LAML","HALLMARK_ANDROGEN_RESPONSE","GSR"
"5703","LAML","HALLMARK_ANDROGEN_RESPONSE","GUCY1A1"
"5704","LAML","HALLMARK_ANDROGEN_RESPONSE","H1-0"
"5705","LAML","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"5706","LAML","HALLMARK_ANDROGEN_RESPONSE","HERC3"
"5707","LAML","HALLMARK_ANDROGEN_RESPONSE","HMGCR"
"5708","LAML","HALLMARK_ANDROGEN_RESPONSE","HMGCS1"
"5709","LAML","HALLMARK_ANDROGEN_RESPONSE","HOMER2"
"5710","LAML","HALLMARK_ANDROGEN_RESPONSE","HPGD"
"5711","LAML","HALLMARK_ANDROGEN_RESPONSE","HSD17B14"
"5712","LAML","HALLMARK_ANDROGEN_RESPONSE","IDI1"
"5713","LAML","HALLMARK_ANDROGEN_RESPONSE","INPP4B"
"5714","LAML","HALLMARK_ANDROGEN_RESPONSE","INSIG1"
"5715","LAML","HALLMARK_ANDROGEN_RESPONSE","IQGAP2"
"5716","LAML","HALLMARK_ANDROGEN_RESPONSE","ITGAV"
"5717","LAML","HALLMARK_ANDROGEN_RESPONSE","KLK2"
"5718","LAML","HALLMARK_ANDROGEN_RESPONSE","KLK3"
"5719","LAML","HALLMARK_ANDROGEN_RESPONSE","KRT19"
"5720","LAML","HALLMARK_ANDROGEN_RESPONSE","KRT8"
"5721","LAML","HALLMARK_ANDROGEN_RESPONSE","LIFR"
"5722","LAML","HALLMARK_ANDROGEN_RESPONSE","LMAN1"
"5723","LAML","HALLMARK_ANDROGEN_RESPONSE","MAF"
"5724","LAML","HALLMARK_ANDROGEN_RESPONSE","MAK"
"5725","LAML","HALLMARK_ANDROGEN_RESPONSE","MAP7"
"5726","LAML","HALLMARK_ANDROGEN_RESPONSE","MERTK"
"5727","LAML","HALLMARK_ANDROGEN_RESPONSE","MYL12A"
"5728","LAML","HALLMARK_ANDROGEN_RESPONSE","NCOA4"
"5729","LAML","HALLMARK_ANDROGEN_RESPONSE","NDRG1"
"5730","LAML","HALLMARK_ANDROGEN_RESPONSE","NGLY1"
"5731","LAML","HALLMARK_ANDROGEN_RESPONSE","NKX3-1"
"5732","LAML","HALLMARK_ANDROGEN_RESPONSE","PA2G4"
"5733","LAML","HALLMARK_ANDROGEN_RESPONSE","PDLIM5"
"5734","LAML","HALLMARK_ANDROGEN_RESPONSE","PGM3"
"5735","LAML","HALLMARK_ANDROGEN_RESPONSE","PIAS1"
"5736","LAML","HALLMARK_ANDROGEN_RESPONSE","PLPP1"
"5737","LAML","HALLMARK_ANDROGEN_RESPONSE","PMEPA1"
"5738","LAML","HALLMARK_ANDROGEN_RESPONSE","PTK2B"
"5739","LAML","HALLMARK_ANDROGEN_RESPONSE","PTPN21"
"5740","LAML","HALLMARK_ANDROGEN_RESPONSE","RAB4A"
"5741","LAML","HALLMARK_ANDROGEN_RESPONSE","RPS6KA3"
"5742","LAML","HALLMARK_ANDROGEN_RESPONSE","RRP12"
"5743","LAML","HALLMARK_ANDROGEN_RESPONSE","SAT1"
"5744","LAML","HALLMARK_ANDROGEN_RESPONSE","SCD"
"5745","LAML","HALLMARK_ANDROGEN_RESPONSE","SEC24D"
"5746","LAML","HALLMARK_ANDROGEN_RESPONSE","SELENOP"
"5747","LAML","HALLMARK_ANDROGEN_RESPONSE","SGK1"
"5748","LAML","HALLMARK_ANDROGEN_RESPONSE","SLC26A2"
"5749","LAML","HALLMARK_ANDROGEN_RESPONSE","SLC38A2"
"5750","LAML","HALLMARK_ANDROGEN_RESPONSE","SMS"
"5751","LAML","HALLMARK_ANDROGEN_RESPONSE","SORD"
"5752","LAML","HALLMARK_ANDROGEN_RESPONSE","SPCS3"
"5753","LAML","HALLMARK_ANDROGEN_RESPONSE","SPDEF"
"5754","LAML","HALLMARK_ANDROGEN_RESPONSE","SRF"
"5755","LAML","HALLMARK_ANDROGEN_RESPONSE","SRP19"
"5756","LAML","HALLMARK_ANDROGEN_RESPONSE","STEAP4"
"5757","LAML","HALLMARK_ANDROGEN_RESPONSE","STK39"
"5758","LAML","HALLMARK_ANDROGEN_RESPONSE","TMEM50A"
"5759","LAML","HALLMARK_ANDROGEN_RESPONSE","TMPRSS2"
"5760","LAML","HALLMARK_ANDROGEN_RESPONSE","TNFAIP8"
"5761","LAML","HALLMARK_ANDROGEN_RESPONSE","TPD52"
"5762","LAML","HALLMARK_ANDROGEN_RESPONSE","TSC22D1"
"5763","LAML","HALLMARK_ANDROGEN_RESPONSE","UAP1"
"5764","LAML","HALLMARK_ANDROGEN_RESPONSE","UBE2I"
"5765","LAML","HALLMARK_ANDROGEN_RESPONSE","UBE2J1"
"5766","LAML","HALLMARK_ANDROGEN_RESPONSE","VAPA"
"5767","LAML","HALLMARK_ANDROGEN_RESPONSE","XRCC5"
"5768","LAML","HALLMARK_ANDROGEN_RESPONSE","XRCC6"
"5769","LAML","HALLMARK_ANDROGEN_RESPONSE","ZBTB10"
"5770","LAML","HALLMARK_ANDROGEN_RESPONSE","ZMIZ1"
"5771","LAML","HALLMARK_HEME_METABOLISM","ABCB6"
"5772","LAML","HALLMARK_HEME_METABOLISM","ABCG2"
"5773","LAML","HALLMARK_HEME_METABOLISM","ACKR1"
"5774","LAML","HALLMARK_HEME_METABOLISM","ACP5"
"5775","LAML","HALLMARK_HEME_METABOLISM","ACSL6"
"5776","LAML","HALLMARK_HEME_METABOLISM","ADD1"
"5777","LAML","HALLMARK_HEME_METABOLISM","ADD2"
"5778","LAML","HALLMARK_HEME_METABOLISM","ADIPOR1"
"5779","LAML","HALLMARK_HEME_METABOLISM","AGPAT4"
"5780","LAML","HALLMARK_HEME_METABOLISM","AHSP"
"5781","LAML","HALLMARK_HEME_METABOLISM","ALAD"
"5782","LAML","HALLMARK_HEME_METABOLISM","ALAS2"
"5783","LAML","HALLMARK_HEME_METABOLISM","ALDH1L1"
"5784","LAML","HALLMARK_HEME_METABOLISM","ALDH6A1"
"5785","LAML","HALLMARK_HEME_METABOLISM","ANK1"
"5786","LAML","HALLMARK_HEME_METABOLISM","AQP3"
"5787","LAML","HALLMARK_HEME_METABOLISM","ARHGEF12"
"5788","LAML","HALLMARK_HEME_METABOLISM","ARL2BP"
"5789","LAML","HALLMARK_HEME_METABOLISM","ASNS"
"5790","LAML","HALLMARK_HEME_METABOLISM","ATG4A"
"5791","LAML","HALLMARK_HEME_METABOLISM","ATP6V0A1"
"5792","LAML","HALLMARK_HEME_METABOLISM","BACH1"
"5793","LAML","HALLMARK_HEME_METABOLISM","BCAM"
"5794","LAML","HALLMARK_HEME_METABOLISM","BLVRA"
"5795","LAML","HALLMARK_HEME_METABOLISM","BLVRB"
"5796","LAML","HALLMARK_HEME_METABOLISM","BMP2K"
"5797","LAML","HALLMARK_HEME_METABOLISM","BNIP3L"
"5798","LAML","HALLMARK_HEME_METABOLISM","BPGM"
"5799","LAML","HALLMARK_HEME_METABOLISM","BSG"
"5800","LAML","HALLMARK_HEME_METABOLISM","BTG2"
"5801","LAML","HALLMARK_HEME_METABOLISM","BTRC"
"5802","LAML","HALLMARK_HEME_METABOLISM","C3"
"5803","LAML","HALLMARK_HEME_METABOLISM","CA1"
"5804","LAML","HALLMARK_HEME_METABOLISM","CA2"
"5805","LAML","HALLMARK_HEME_METABOLISM","CAST"
"5806","LAML","HALLMARK_HEME_METABOLISM","CAT"
"5807","LAML","HALLMARK_HEME_METABOLISM","CCDC28A"
"5808","LAML","HALLMARK_HEME_METABOLISM","CCND3"
"5809","LAML","HALLMARK_HEME_METABOLISM","CDC27"
"5810","LAML","HALLMARK_HEME_METABOLISM","CDR2"
"5811","LAML","HALLMARK_HEME_METABOLISM","CIR1"
"5812","LAML","HALLMARK_HEME_METABOLISM","CLCN3"
"5813","LAML","HALLMARK_HEME_METABOLISM","CLIC2"
"5814","LAML","HALLMARK_HEME_METABOLISM","CPOX"
"5815","LAML","HALLMARK_HEME_METABOLISM","CROCCP2"
"5816","LAML","HALLMARK_HEME_METABOLISM","CTNS"
"5817","LAML","HALLMARK_HEME_METABOLISM","CTSB"
"5818","LAML","HALLMARK_HEME_METABOLISM","CTSB"
"5819","LAML","HALLMARK_HEME_METABOLISM","CTSE"
"5820","LAML","HALLMARK_HEME_METABOLISM","DAAM1"
"5821","LAML","HALLMARK_HEME_METABOLISM","DCAF10"
"5822","LAML","HALLMARK_HEME_METABOLISM","DCAF11"
"5823","LAML","HALLMARK_HEME_METABOLISM","DCAF11"
"5824","LAML","HALLMARK_HEME_METABOLISM","DCUN1D1"
"5825","LAML","HALLMARK_HEME_METABOLISM","DMTN"
"5826","LAML","HALLMARK_HEME_METABOLISM","E2F2"
"5827","LAML","HALLMARK_HEME_METABOLISM","E2F2"
"5828","LAML","HALLMARK_HEME_METABOLISM","EIF2AK1"
"5829","LAML","HALLMARK_HEME_METABOLISM","ELL2"
"5830","LAML","HALLMARK_HEME_METABOLISM","ENDOD1"
"5831","LAML","HALLMARK_HEME_METABOLISM","EPB41"
"5832","LAML","HALLMARK_HEME_METABOLISM","EPB42"
"5833","LAML","HALLMARK_HEME_METABOLISM","EPOR"
"5834","LAML","HALLMARK_HEME_METABOLISM","ERMAP"
"5835","LAML","HALLMARK_HEME_METABOLISM","EZH1"
"5836","LAML","HALLMARK_HEME_METABOLISM","FBXO34"
"5837","LAML","HALLMARK_HEME_METABOLISM","FBXO7"
"5838","LAML","HALLMARK_HEME_METABOLISM","FBXO9"
"5839","LAML","HALLMARK_HEME_METABOLISM","FECH"
"5840","LAML","HALLMARK_HEME_METABOLISM","FN3K"
"5841","LAML","HALLMARK_HEME_METABOLISM","FOXJ2"
"5842","LAML","HALLMARK_HEME_METABOLISM","FOXO3"
"5843","LAML","HALLMARK_HEME_METABOLISM","FTCD"
"5844","LAML","HALLMARK_HEME_METABOLISM","FTCD"
"5845","LAML","HALLMARK_HEME_METABOLISM","GAPVD1"
"5846","LAML","HALLMARK_HEME_METABOLISM","GATA1"
"5847","LAML","HALLMARK_HEME_METABOLISM","GCLC"
"5848","LAML","HALLMARK_HEME_METABOLISM","GCLM"
"5849","LAML","HALLMARK_HEME_METABOLISM","GDE1"
"5850","LAML","HALLMARK_HEME_METABOLISM","GLRX5"
"5851","LAML","HALLMARK_HEME_METABOLISM","GMPS"
"5852","LAML","HALLMARK_HEME_METABOLISM","GYPA"
"5853","LAML","HALLMARK_HEME_METABOLISM","GYPB"
"5854","LAML","HALLMARK_HEME_METABOLISM","GYPC"
"5855","LAML","HALLMARK_HEME_METABOLISM","GYPE"
"5856","LAML","HALLMARK_HEME_METABOLISM","H1-0"
"5857","LAML","HALLMARK_HEME_METABOLISM","H4C3"
"5858","LAML","HALLMARK_HEME_METABOLISM","HAGH"
"5859","LAML","HALLMARK_HEME_METABOLISM","HBB"
"5860","LAML","HALLMARK_HEME_METABOLISM","HBBP1"
"5861","LAML","HALLMARK_HEME_METABOLISM","HBD"
"5862","LAML","HALLMARK_HEME_METABOLISM","HBQ1"
"5863","LAML","HALLMARK_HEME_METABOLISM","HBZ"
"5864","LAML","HALLMARK_HEME_METABOLISM","HDGF"
"5865","LAML","HALLMARK_HEME_METABOLISM","HEBP1"
"5866","LAML","HALLMARK_HEME_METABOLISM","HMBS"
"5867","LAML","HALLMARK_HEME_METABOLISM","HTATIP2"
"5868","LAML","HALLMARK_HEME_METABOLISM","HTRA2"
"5869","LAML","HALLMARK_HEME_METABOLISM","ICAM4"
"5870","LAML","HALLMARK_HEME_METABOLISM","IGSF3"
"5871","LAML","HALLMARK_HEME_METABOLISM","ISCA1"
"5872","LAML","HALLMARK_HEME_METABOLISM","KAT2B"
"5873","LAML","HALLMARK_HEME_METABOLISM","KDM7A"
"5874","LAML","HALLMARK_HEME_METABOLISM","KEL"
"5875","LAML","HALLMARK_HEME_METABOLISM","KEL"
"5876","LAML","HALLMARK_HEME_METABOLISM","KHNYN"
"5877","LAML","HALLMARK_HEME_METABOLISM","KLF1"
"5878","LAML","HALLMARK_HEME_METABOLISM","KLF3"
"5879","LAML","HALLMARK_HEME_METABOLISM","LAMP2"
"5880","LAML","HALLMARK_HEME_METABOLISM","LMO2"
"5881","LAML","HALLMARK_HEME_METABOLISM","LPIN2"
"5882","LAML","HALLMARK_HEME_METABOLISM","LRP10"
"5883","LAML","HALLMARK_HEME_METABOLISM","MAP2K3"
"5884","LAML","HALLMARK_HEME_METABOLISM","MARCHF2"
"5885","LAML","HALLMARK_HEME_METABOLISM","MARCHF8"
"5886","LAML","HALLMARK_HEME_METABOLISM","MARCHF8"
"5887","LAML","HALLMARK_HEME_METABOLISM","MARK3"
"5888","LAML","HALLMARK_HEME_METABOLISM","MBOAT2"
"5889","LAML","HALLMARK_HEME_METABOLISM","MFHAS1"
"5890","LAML","HALLMARK_HEME_METABOLISM","MFHAS1"
"5891","LAML","HALLMARK_HEME_METABOLISM","MGST3"
"5892","LAML","HALLMARK_HEME_METABOLISM","MINPP1"
"5893","LAML","HALLMARK_HEME_METABOLISM","MKRN1"
"5894","LAML","HALLMARK_HEME_METABOLISM","MOCOS"
"5895","LAML","HALLMARK_HEME_METABOLISM","MOSPD1"
"5896","LAML","HALLMARK_HEME_METABOLISM","MPP1"
"5897","LAML","HALLMARK_HEME_METABOLISM","MXI1"
"5898","LAML","HALLMARK_HEME_METABOLISM","MYL4"
"5899","LAML","HALLMARK_HEME_METABOLISM","NARF"
"5900","LAML","HALLMARK_HEME_METABOLISM","NCOA4"
"5901","LAML","HALLMARK_HEME_METABOLISM","NEK7"
"5902","LAML","HALLMARK_HEME_METABOLISM","NFE2"
"5903","LAML","HALLMARK_HEME_METABOLISM","NFE2L1"
"5904","LAML","HALLMARK_HEME_METABOLISM","NNT"
"5905","LAML","HALLMARK_HEME_METABOLISM","NR3C1"
"5906","LAML","HALLMARK_HEME_METABOLISM","NUDT4"
"5907","LAML","HALLMARK_HEME_METABOLISM","OPTN"
"5908","LAML","HALLMARK_HEME_METABOLISM","OSBP2"
"5909","LAML","HALLMARK_HEME_METABOLISM","P4HA2"
"5910","LAML","HALLMARK_HEME_METABOLISM","PC"
"5911","LAML","HALLMARK_HEME_METABOLISM","PDZK1IP1"
"5912","LAML","HALLMARK_HEME_METABOLISM","PGLS"
"5913","LAML","HALLMARK_HEME_METABOLISM","PICALM"
"5914","LAML","HALLMARK_HEME_METABOLISM","PIGQ"
"5915","LAML","HALLMARK_HEME_METABOLISM","PPOX"
"5916","LAML","HALLMARK_HEME_METABOLISM","PPP2R5B"
"5917","LAML","HALLMARK_HEME_METABOLISM","PRDX2"
"5918","LAML","HALLMARK_HEME_METABOLISM","PSMD9"
"5919","LAML","HALLMARK_HEME_METABOLISM","RAD23A"
"5920","LAML","HALLMARK_HEME_METABOLISM","RANBP10"
"5921","LAML","HALLMARK_HEME_METABOLISM","RAP1GAP"
"5922","LAML","HALLMARK_HEME_METABOLISM","RBM38"
"5923","LAML","HALLMARK_HEME_METABOLISM","RBM5"
"5924","LAML","HALLMARK_HEME_METABOLISM","RCL1"
"5925","LAML","HALLMARK_HEME_METABOLISM","RHAG"
"5926","LAML","HALLMARK_HEME_METABOLISM","RHCE"
"5927","LAML","HALLMARK_HEME_METABOLISM","RHD"
"5928","LAML","HALLMARK_HEME_METABOLISM","RIOK3"
"5929","LAML","HALLMARK_HEME_METABOLISM","RNF123"
"5930","LAML","HALLMARK_HEME_METABOLISM","RNF19A"
"5931","LAML","HALLMARK_HEME_METABOLISM","SDCBP"
"5932","LAML","HALLMARK_HEME_METABOLISM","SEC14L1"
"5933","LAML","HALLMARK_HEME_METABOLISM","SELENBP1"
"5934","LAML","HALLMARK_HEME_METABOLISM","SIDT2"
"5935","LAML","HALLMARK_HEME_METABOLISM","SLC10A3"
"5936","LAML","HALLMARK_HEME_METABOLISM","SLC11A2"
"5937","LAML","HALLMARK_HEME_METABOLISM","SLC22A4"
"5938","LAML","HALLMARK_HEME_METABOLISM","SLC25A37"
"5939","LAML","HALLMARK_HEME_METABOLISM","SLC25A38"
"5940","LAML","HALLMARK_HEME_METABOLISM","SLC2A1"
"5941","LAML","HALLMARK_HEME_METABOLISM","SLC30A1"
"5942","LAML","HALLMARK_HEME_METABOLISM","SLC30A10"
"5943","LAML","HALLMARK_HEME_METABOLISM","SLC4A1"
"5944","LAML","HALLMARK_HEME_METABOLISM","SLC66A2"
"5945","LAML","HALLMARK_HEME_METABOLISM","SLC6A8"
"5946","LAML","HALLMARK_HEME_METABOLISM","SLC6A9"
"5947","LAML","HALLMARK_HEME_METABOLISM","SLC7A11"
"5948","LAML","HALLMARK_HEME_METABOLISM","SMOX"
"5949","LAML","HALLMARK_HEME_METABOLISM","SNCA"
"5950","LAML","HALLMARK_HEME_METABOLISM","SPTA1"
"5951","LAML","HALLMARK_HEME_METABOLISM","SPTB"
"5952","LAML","HALLMARK_HEME_METABOLISM","SYNJ1"
"5953","LAML","HALLMARK_HEME_METABOLISM","TAL1"
"5954","LAML","HALLMARK_HEME_METABOLISM","TCEA1"
"5955","LAML","HALLMARK_HEME_METABOLISM","TENT5C"
"5956","LAML","HALLMARK_HEME_METABOLISM","TFDP2"
"5957","LAML","HALLMARK_HEME_METABOLISM","TFRC"
"5958","LAML","HALLMARK_HEME_METABOLISM","TMCC2"
"5959","LAML","HALLMARK_HEME_METABOLISM","TMEM9B"
"5960","LAML","HALLMARK_HEME_METABOLISM","TNRC6B"
"5961","LAML","HALLMARK_HEME_METABOLISM","TNS1"
"5962","LAML","HALLMARK_HEME_METABOLISM","TOP1"
"5963","LAML","HALLMARK_HEME_METABOLISM","TRAK2"
"5964","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5965","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5966","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5967","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5968","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5969","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5970","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5971","LAML","HALLMARK_HEME_METABOLISM","TRIM10"
"5972","LAML","HALLMARK_HEME_METABOLISM","TRIM58"
"5973","LAML","HALLMARK_HEME_METABOLISM","TSPAN5"
"5974","LAML","HALLMARK_HEME_METABOLISM","TSPO2"
"5975","LAML","HALLMARK_HEME_METABOLISM","TYR"
"5976","LAML","HALLMARK_HEME_METABOLISM","UBAC1"
"5977","LAML","HALLMARK_HEME_METABOLISM","UCP2"
"5978","LAML","HALLMARK_HEME_METABOLISM","UROD"
"5979","LAML","HALLMARK_HEME_METABOLISM","UROS"
"5980","LAML","HALLMARK_HEME_METABOLISM","USP15"
"5981","LAML","HALLMARK_HEME_METABOLISM","VEZF1"
"5982","LAML","HALLMARK_HEME_METABOLISM","XK"
"5983","LAML","HALLMARK_HEME_METABOLISM","XPO7"
"5984","LAML","HALLMARK_HEME_METABOLISM","YPEL5"
"5985","LGG","HALLMARK_ADIPOGENESIS","ABCA1"
"5986","LGG","HALLMARK_ADIPOGENESIS","ABCB8"
"5987","LGG","HALLMARK_ADIPOGENESIS","ACAA2"
"5988","LGG","HALLMARK_ADIPOGENESIS","ACADL"
"5989","LGG","HALLMARK_ADIPOGENESIS","ACADM"
"5990","LGG","HALLMARK_ADIPOGENESIS","ACADS"
"5991","LGG","HALLMARK_ADIPOGENESIS","ACLY"
"5992","LGG","HALLMARK_ADIPOGENESIS","ACO2"
"5993","LGG","HALLMARK_ADIPOGENESIS","ACOX1"
"5994","LGG","HALLMARK_ADIPOGENESIS","ADCY6"
"5995","LGG","HALLMARK_ADIPOGENESIS","ADIG"
"5996","LGG","HALLMARK_ADIPOGENESIS","ADIPOQ"
"5997","LGG","HALLMARK_ADIPOGENESIS","ADIPOR2"
"5998","LGG","HALLMARK_ADIPOGENESIS","ADIPOR2"
"5999","LGG","HALLMARK_ADIPOGENESIS","AGPAT3"
"6000","LGG","HALLMARK_ADIPOGENESIS","AIFM1"
"6001","LGG","HALLMARK_ADIPOGENESIS","AK2"
"6002","LGG","HALLMARK_ADIPOGENESIS","ALDH2"
"6003","LGG","HALLMARK_ADIPOGENESIS","ALDOA"
"6004","LGG","HALLMARK_ADIPOGENESIS","ANGPT1"
"6005","LGG","HALLMARK_ADIPOGENESIS","ANGPTL4"
"6006","LGG","HALLMARK_ADIPOGENESIS","APLP2"
"6007","LGG","HALLMARK_ADIPOGENESIS","APOE"
"6008","LGG","HALLMARK_ADIPOGENESIS","ARAF"
"6009","LGG","HALLMARK_ADIPOGENESIS","ARL4A"
"6010","LGG","HALLMARK_ADIPOGENESIS","ATL2"
"6011","LGG","HALLMARK_ADIPOGENESIS","ATP1B3"
"6012","LGG","HALLMARK_ADIPOGENESIS","ATP5PO"
"6013","LGG","HALLMARK_ADIPOGENESIS","BAZ2A"
"6014","LGG","HALLMARK_ADIPOGENESIS","BCKDHA"
"6015","LGG","HALLMARK_ADIPOGENESIS","BCL2L13"
"6016","LGG","HALLMARK_ADIPOGENESIS","BCL6"
"6017","LGG","HALLMARK_ADIPOGENESIS","C3"
"6018","LGG","HALLMARK_ADIPOGENESIS","CAT"
"6019","LGG","HALLMARK_ADIPOGENESIS","CAVIN1"
"6020","LGG","HALLMARK_ADIPOGENESIS","CAVIN2"
"6021","LGG","HALLMARK_ADIPOGENESIS","CCNG2"
"6022","LGG","HALLMARK_ADIPOGENESIS","CD151"
"6023","LGG","HALLMARK_ADIPOGENESIS","CD302"
"6024","LGG","HALLMARK_ADIPOGENESIS","CD36"
"6025","LGG","HALLMARK_ADIPOGENESIS","CDKN2C"
"6026","LGG","HALLMARK_ADIPOGENESIS","CHCHD10"
"6027","LGG","HALLMARK_ADIPOGENESIS","CHCHD10"
"6028","LGG","HALLMARK_ADIPOGENESIS","CHCHD10"
"6029","LGG","HALLMARK_ADIPOGENESIS","CHUK"
"6030","LGG","HALLMARK_ADIPOGENESIS","CIDEA"
"6031","LGG","HALLMARK_ADIPOGENESIS","CMBL"
"6032","LGG","HALLMARK_ADIPOGENESIS","CMPK1"
"6033","LGG","HALLMARK_ADIPOGENESIS","COL15A1"
"6034","LGG","HALLMARK_ADIPOGENESIS","COL4A1"
"6035","LGG","HALLMARK_ADIPOGENESIS","COQ3"
"6036","LGG","HALLMARK_ADIPOGENESIS","COQ5"
"6037","LGG","HALLMARK_ADIPOGENESIS","COQ9"
"6038","LGG","HALLMARK_ADIPOGENESIS","COX6A1"
"6039","LGG","HALLMARK_ADIPOGENESIS","COX7B"
"6040","LGG","HALLMARK_ADIPOGENESIS","COX8A"
"6041","LGG","HALLMARK_ADIPOGENESIS","CPT2"
"6042","LGG","HALLMARK_ADIPOGENESIS","CRAT"
"6043","LGG","HALLMARK_ADIPOGENESIS","CS"
"6044","LGG","HALLMARK_ADIPOGENESIS","CYC1"
"6045","LGG","HALLMARK_ADIPOGENESIS","CYP4B1"
"6046","LGG","HALLMARK_ADIPOGENESIS","DBT"
"6047","LGG","HALLMARK_ADIPOGENESIS","DDT"
"6048","LGG","HALLMARK_ADIPOGENESIS","DDT"
"6049","LGG","HALLMARK_ADIPOGENESIS","DECR1"
